campus_nam,stu_city,stu_lat,stu_long,stu_servic,stu_online
Chiniot_Faisalabad,Chiniot/Faisalabad,31.63439410000,73.09733960000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Zong,Almost every Teacher is using different software for their lectures.
Islamabad,Islamabad/Rawalpindi,33.67176930000,73.01248560000,Jazz,Zoom
Karachi,Karachi,24.90693864000,67.09575050000,ufone,Zoom
Lahore,Lahore,31.49658265000,74.35201825000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.53965803000,73.10134121000,Ufone,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3466390971.00000000000,0.00000000000,PTCL,Zoom
Karachi,Karachi,3323455994.00000000000,0.00000000000,Ufone,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.51584070000,73.07078000000,Jazz,Zoom
Karachi,Karachi,24.92108900000,67.11818700000,Zong,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,PTCL,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.43708300000,73.11480586000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,33.71661390000,73.00934910000,Jazz,Google Meet
Chiniot_Faisalabad,Sargodha,32.07397870000,72.68606960000,Jazz,Microsoft Teams
Karachi,Karachi,24.91670252000,67.14646547000,PTCL,Google Meet
Chiniot_Faisalabad,Gojra,31.15046880000,72.68115070000,Jazz,Microsoft Teams
Karachi,kambar,24.91152340000,67.14026410000,Zong,Zoom
Lahore,Lahore,31.55219700000,74.27955240000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56695820000,73.13539660000,Warid,Google Meet
Islamabad,Lahore,31.45973790000,74.37487540000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.51130690000,73.43275380000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.52589512000,73.09070026000,Jazz,Google Meet
Chiniot_Faisalabad,Village chokarian,31.89663660000,73.28243310000,Telenor,Microsoft Teams
Islamabad,Chakwal,32.83934420000,72.87813220000,ufone,Google Meet
Islamabad,Larkana,27.54887603000,68.21156431000,Telenor,Zoom
Lahore,Lahore,31.43296630000,74.19445290000,Jazz,Google Meet
Karachi,Karachi,24.91148990000,67.02993580000,Zong,Zoom
Chiniot_Faisalabad,Sargodha,32.06087890000,72.68348310000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.53195275000,73.17740088000,Jazz,Zoom
Karachi,Karachi,3482128978.00000000000,0.00000000000,TP-LINK,Zoom
Karachi,Chiniot/Faisalabad,31.42340687000,73.12571964000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.46903946000,73.08464272000,Jazz,Microsoft Teams
Karachi,Karachi,24.95510880000,67.18078490000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.53108027000,73.17729953000,PTCL,Microsoft Teams
Islamabad,rahim yar khan,28.42115650000,70.29887440000,Jazz,recorded lectures on google drive
Lahore,Lahore,31.45500403000,74.26100556000,Ufo e,Google Meet
Karachi,Karachi,24.91978200000,66.99582260000,Telenor,Zoom
Islamabad,Gilgit,0.00000000000,0.00000000000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.65695840000,72.96524910000,Telenor,Google Meet
Karachi,Karachi,3182232685.00000000000,0.00000000000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.54341170000,73.06561520000,Ufone,Zoom
Peshawar,Batkhela,34.61376940000,71.92827810000,Telenor,Google Meet
Karachi,"Dadu, Sindh",0.00000000000,0.00000000000,Zong,Google Meet
Lahore,Lahore,31.44315010000,74.29431850000,PTCL,Google Meet
Lahore,Lahore,31.43917440000,74.21059550000,Jazz,Google Meet
Lahore,Lahore,31.39112450000,74.16069560000,Jazz,Google Meet
Karachi,Karachi,24.92691161000,67.09832979000,Telenor,Zoom
Chiniot_Faisalabad,jhang(mandi shah jewana),31.56829843000,72.29406938000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.55946720000,73.16189860000,Zong,Zoom
Lahore,Lahore,31.46969300000,74.27284610000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,3002877010.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,24.96289180000,67.16648840000,PTCL,Google Meet
Peshawar,Garden Town Multan,30.16231230000,71.39579710000,Warid,Google Meet
Lahore,Sheikhupura,31.70719920000,74.02266780000,Jazz,Google Meet
Islamabad,Pindigheb,33.24054506000,72.26994574000,Ufone,Zoom
Chiniot_Faisalabad,Chak 106 SB dist. Sargodha,31.92064510000,72.78211960000,Telenor,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.68030207000,73.01266147000,Jazz,Google Meet
Islamabad,Chiniot/Faisalabad,31.44243730000,73.12758440000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.40987500000,73.11100900000,Warid,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Jazz,Zoom
Lahore,Lahore,31.45971963000,74.43181200000,PTCL,Google Meet
Lahore,Lahore,31.45419662000,74.31207841000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.53940260000,73.09872990000,Zong,Zoom
Lahore,Lahore,31.52036960000,74.35874730000,Ufone,Google Meet
Karachi,Karachi,24.88224580000,67.35644160000,PTCL,Zoom
Karachi,Karachi,24.98822850000,67.06612340000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.59582710000,73.13422290000,Jazz,Zoom
Lahore,Sialkot,3316901579.00000000000,0.00000000000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.48558729000,73.10850836000,Zong,Microsoft Teams
Islamabad,Chitral,3469156293.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.61843459000,73.10687377000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3177795854.00000000000,0.00000000000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.34568610000,73.06856650000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3235895173.00000000000,0.00000000000,Jazz,Zoom
Karachi,Karachi,24.96533496000,67.07380776000,Ufone,Google Meet
Peshawar,Lahore,31.53356760000,74.29879700000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.61094410000,73.07789850000,Telenor,Google Meet
Lahore,Lahore,31.42424300000,74.25241290000,PTCL,Google Meet
Karachi,Karachi,24.94835320000,67.05986340000,Ufone,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.33599140000,72.94605660000,Jazz,Microsoft Teams
Lahore,Lahore,31.49771830000,74.33895190000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,3027531497.00000000000,0.00000000000,Jazz,Microsoft Teams
Islamabad,Sahiwal,30.68680840000,73.06782870000,Jazz,Microsoft Teams and ZOOM
Islamabad,Multan,30.25100620000,71.55781950000,Zong,Google Meet
Karachi,Karachi,0.00000000000,0.00000000000,Ufone,Google Meet
Chiniot_Faisalabad,Sahiwal,3153958945.00000000000,0.00000000000,Zong,Microsoft Teams
Lahore,Chiniot/Faisalabad,31.72916620000,72.98219540000,Zong,Google Meet
Karachi,Karachi,24.91649800000,67.05762930000,Jazz,Zoom
Karachi,Karachi,24.92980343000,67.13062779000,PTCL,Zoom
Karachi,Karachi,24.90937786000,67.07498165000,Zong,Zoom
Islamabad,Lahore,3354978077.00000000000,0.00000000000,transworld,Microsoft Teams
Karachi,Karachi,24.89530676000,66.89158767000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.41322730000,73.04237250000,Jazz,Microsoft Teams
Karachi,Karachi,24.90325480000,67.03456910000,No mobile package has been used.,Google Meet
Islamabad,Islamabad/Rawalpindi,3125299863.00000000000,0.00000000000,UFONE,Zoom
Islamabad,Peshawar,33.96996705000,71.43025129000,Zong,Zoom
Peshawar,Lahore,31.52961950000,74.45549360000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.59582710000,73.13422290000,Ufone,Zoom
Lahore,Lahore,31.42538403000,74.25896562000,Jazz,Google Meet
Karachi,Hyderabad,25.36115050000,68.35554020000,Ufone,Zoom
Karachi,Karachi,24.86073430000,67.00113640000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,3328333644.00000000000,0.00000000000,PTCL,Zoom
Karachi,Karachi,24.87362710000,67.05646960000,Telenor,Google Meet
Karachi,Karachi,3007070759.00000000000,0.00000000000,Broadband Internet,Google Meet
Karachi,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.77154110000,72.75109210000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.62515460000,73.11320020000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.72916620000,72.98219540000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.63844000000,73.06981000000,Zong,Google Meet
Lahore,Lahore,31.48872990000,74.37011040000,PTCL,Google Meet
Lahore,Bahawalpur,3044880022.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.53940260000,73.09872990000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,3325445936.00000000000,0.00000000000,Ufone,Zoom
Karachi,Karachi,3343586862.00000000000,0.00000000000,UFONE,Zoom
Lahore,Lahore,31.49253120000,74.31885710000,Jazz,Google Meet
Islamabad,Lahore,31.47267870000,74.39159890000,Telenor,Google Meet
Islamabad,Chiniot/Faisalabad,31.57194091000,73.19074803000,Jazz,Google Meet
Karachi,Karachi,3452823425.00000000000,0.00000000000,Telenor,Google Meet
Islamabad,Lahore,31.49771830000,74.33895190000,Jazz,Google Meet
Karachi,Karachi,24.91802710000,67.09709160000,Telenor,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Peshawar,Aroora Jagir p/o Basirpur tehseel depalpur district okara,30.57648869000,73.83593927000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,33.56374414000,73.14595614000,Ufone,Google Meet
Karachi,"Thana Bula Khan, Dist Jamshoro",3033002605.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,PTCL,Zoom
Peshawar,Lahore,31.52129990000,74.25867427000,Zong,Google Meet
Chiniot_Faisalabad,Lahore,31.48941210000,74.24929650000,PTCL,Zoom
Karachi,Karachi,3455405883.00000000000,0.00000000000,Telenor,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.46119648000,73.06344479000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3115767057.00000000000,0.00000000000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,PTCL,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Zoom
Karachi,Karachi,24.94445590000,67.07366690000,Zong,Zoom
Lahore,Lahore,31.44055690000,74.27148440000,StormFiber,Google Meet
Lahore,Lahore,31.46969300000,74.27284610000,Jazz,Google Meet
Islamabad,Gujrat,32.57167418000,74.08750941000,Ufone,Google Meet
Chiniot_Faisalabad,Chenab nagar,31.75837610000,72.91652660000,Zong,Microsoft Teams
Islamabad,Lahore,31.62756146000,74.30191639000,Jazz,Microsoft Teams
Lahore,Lahore,31.48712329000,74.39308333000,Jazz,Google Meet
Karachi,Quetta(village),30.80548610000,66.71291500000,Zong,Zoom
Lahore,Lahore,3354045543.00000000000,0.00000000000,PTCL,Google Meet
Lahore,Lahore,31.44162380000,74.22453570000,Jazz,Google Meet
Karachi,Karachi,24.91315990000,67.08846570000,PTCL,Zoom
Peshawar,Hyderabad,25.40826510000,68.32796540000,Jazz,Zoom
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Lahore,Lahore,31.52492726000,74.28940228000,Jazz,Google Meet
Chiniot_Faisalabad,Lahore,3444705083.00000000000,0.00000000000,Jazz,Microsoft Teams
Karachi,Karachi,335222069.00000000000,0.00000000000,Ufone,Google Meet
Islamabad,Multan,30.00575860000,71.82748460000,Ufone,Zoom
Karachi,Karachi,24.83929340000,67.03253840000,Telenor,Google Meet
Islamabad,Wahcantt,33.77154110000,72.75109210000,PTCL,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Telenor,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3495315164.00000000000,0.00000000000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.56310310000,73.07294060000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Zong,Microsoft Teams
Karachi,Karachi,24.84330800000,67.03378940000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.57008324000,73.13927855000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,3315044099.00000000000,0.00000000000,PTCL,Zoom
Islamabad,Mirpur Azad Kashmir Pakistan,3450888228.00000000000,0.00000000000,Telenor,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Jazz,Microsoft Teams
Karachi,Karachi,24.95802698000,67.05996395000,Ufone,Zoom
Islamabad,GUJRANWALA,32.16197900000,74.19885550000,Jazz,Microsoft Teams
Karachi,Karachi,3482033820.00000000000,0.00000000000,Telenor,Google Meet
Islamabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Jazz,Every teacher uses different software
Islamabad,Islamabad/Rawalpindi,33.54841500000,73.10619210000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3321411341.00000000000,0.00000000000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.78205850000,72.73354510000,Ufone,Google Meet
Karachi,Sukkur,3323450445.00000000000,0.00000000000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.71995930000,73.06561520000,PTCL,Microsoft Teams
Karachi,Larkana,3133885523.00000000000,0.00000000000,Zong,Zoom
Karachi,Karachi,3062194994.00000000000,0.00000000000,Ufone,Zoom
Karachi,Karachi,24.86856985000,67.03265638000,Jazz,Google Meet
Lahore,Lahore,31.47579702000,74.32329259000,Jazz,Google Meet
Islamabad,Gujrat,32.56074900000,74.08508650000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.59815958000,73.13391774000,Zong,Zoom
Lahore,Lahore,31.47111200000,74.32942010000,PTCL,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.44772800000,73.02051440000,Zong,Zoom
Lahore,Lahore,31.43296630000,74.19445290000,ufone,Google Meet
Chiniot_Faisalabad,Gujranwala,32.18769190000,74.19445290000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Jazz,Zoom
Lahore,Lahore,31.43119850000,74.26435820000,Jazz,Google Meet
Lahore,Lahore,31.48046420000,74.32393420000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.60707405000,73.03919801000,Ufone,Google Meet
Peshawar,Dera Ghazi Khan,30.03994990000,70.65253650000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.61340320000,73.08083240000,Telenor,Microsoft Teams
Karachi,Dadu pakistan,26.69950040000,67.62500580000,Jazz,Google Meet
Karachi,Karachi,24.88398174000,67.02718829000,Ufone,Zoom
Karachi,Karachi,24.95869810000,67.06700590000,Jazz,Zoom
Karachi,Karachi,24.92379730000,67.10263510000,Storm fibre,Zoom
Islamabad,Wah,33.78318360000,72.72307760000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.64235180000,73.15118720000,PTCL,Zoom
Lahore,Lahore,31.46361770000,74.38367190000,PTCL,Google Meet
Islamabad,Muzaffarabad azad kashmir,34.35510360000,73.47694580000,Telenor,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.51117746000,73.15129561000,PTCL,Zoom
Karachi,Karachi,24.93721460000,67.04228100000,Jazz,Zoom
Karachi,Karachi,3332313391.00000000000,0.00000000000,Ufone,Zoom
Lahore,Lahore,31.42637310000,74.26816390000,Zong,Google Meet
Lahore,Lahore,31.50637629000,74.27863865000,Telenor,Google Meet
Karachi,Karachi,24.95723720000,67.07323647000,Zong,Zoom
Chiniot_Faisalabad,Shakargarh,32.23443660000,75.07425560000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3118560939.00000000000,0.00000000000,Jazz,Microsoft Teams
Lahore,Rahim Yar khan,28.42115650000,70.29887440000,Ufone,Google Meet
Lahore,Lahore,31.51574131000,74.29786099000,Ufone,Google Meet
Karachi,Karachi,24.93681710000,67.07599960000,Zong,Zoom
Islamabad,Toba Tek Singh,31.08450438000,72.45176378000,Zong,Google Meet
Karachi,Karachi,24.92306520000,67.13651810000,Ufone,Google Meet
Chiniot_Faisalabad,Sargodha,31.97216790000,72.91505010000,Telenor,Zoom
Lahore,Lahore,3318880484.00000000000,0.00000000000,PTCL,Google Meet
Lahore,Chunian,30.96980350000,73.97124880000,Jazz,Google Meet
Peshawar,Peshawar,3049657181.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,3128649615.00000000000,0.00000000000,Zong,Zoom
Peshawar,Islamabad/Rawalpindi,33.73222200000,73.09833300000,Zong,Google Meet
Karachi,Karachi,24.85133442000,67.08535560000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Jazz,Microsoft Teams
Lahore,Lahore,31.47849200000,74.37149550000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Ufone,Zoom
Lahore,Multan,30.15745800000,71.52491540000,Zong,Google Meet
Karachi,Karachi,24.90696830000,67.10652319000,PTCL,Zoom
Islamabad,Sargodha,32.07397870000,72.68606960000,Jazz,Google Meet
Karachi,Gujranwala,32.18769190000,74.19445290000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.64171560000,72.95343850000,ufone,Microsoft Teams
Karachi,Karachi,24.92580511000,67.08514505000,PTCL,Google Meet
Peshawar,Muzaffarabad,34.35510360000,73.47694580000,Telenor,Google Meet
Lahore,Lahore,31.43119850000,74.26435820000,Ufone,Google Meet
Lahore,"Zafarwal, distt. Narowal",32.34558766000,74.90232878000,Zong,Google Meet
Karachi,Karachi,24.86881130000,67.08311700000,Telenor,Zoom
Lahore,Lahore,31.53356760000,74.29879700000,Jazz,Google Meet
Lahore,Lahore,31.44952460000,74.43277760000,Optix Fiber,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56929410000,73.09512640000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.64568280000,72.96229650000,Ufone,Google Meet
Karachi,Karachi,24.94266010000,67.04199100000,PTCL,Google Meet
Lahore,Lahore,31.44162380000,74.22453570000,Video white,Google Meet
Lahore,Gujranwala,32.18769190000,74.19445290000,Jazz,Google Meet
Chiniot_Faisalabad,Sargodha,32.05693276000,72.69305031000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.67973035000,73.00760594000,Ufone,Zoom
Lahore,Lahore,31.31430650000,74.20325810000,Jazz,Google Meet
Lahore,Lahore,31.52187000000,74.43790730000,Telenor,Google Meet
Karachi,Hyderabad,25.38597850000,68.35543920000,Ufone,Zoom
Karachi,Larkana,3112164584.00000000000,0.00000000000,Zong,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56929410000,73.09512640000,PTCL,Zoom
Lahore,Pattoki,31.10857390000,73.78529220000,Jazz,Google Meet
Islamabad,Dera ghazi khan,29.80397010000,70.62465360000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.64531077000,72.95087311000,Ufone,Google Meet
Lahore,Gujranwala,32.20711850000,74.18417960000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.48932590000,73.07963350000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.55900460000,73.11873270000,Zong,Google Meet
Chiniot_Faisalabad,Lahore,31.52036960000,74.35874730000,PTCL,Microsoft Teams
Karachi,Karachi,24.91177209000,67.02869128000,Ufone,Google Meet
Islamabad,Sargodha,32.06502898000,72.71022522000,Jazz,Zoom
Chiniot_Faisalabad,Multan,3356985152.00000000000,0.00000000000,PTCL,Microsoft Teams
Lahore,Lahore,31.49301810000,74.40456180000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.34688320000,73.07742020000,Zong,Microsoft Teams
Karachi,Hyderabad,25.40570503000,68.36080625000,Jazz,Google Meet
Lahore,Lahore,30.16317790000,72.68617990000,Telenor,Google Meet
Islamabad,Rajan Pur,29.10442990000,70.33011730000,Zong,Microsoft Teams
Lahore,Lahore,3041410774.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,24.85808309000,67.01330717000,Telenor,Zoom
Lahore,Lahore,3184020045.00000000000,0.00000000000,Zong,Google Meet
Islamabad,Lahore,31.47150490000,74.45842450000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.68119080000,73.03436970000,PTCL,Google Meet
Karachi,Karachi,24.93068430000,67.07177850000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.78074143000,72.71984148000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Lahore,0.00000000000,0.00000000000,PTCL,Microsoft Teams
Peshawar,Lahore,31.52362940000,74.35141590000,Zong,Google Meet
Karachi,Karachi,24.85248240000,67.08529960000,Telenor,Google Meet
Lahore,Gujranwala,32.16653166000,74.16750420000,Zong,Google Meet
Karachi,Karachi,24.87882610000,67.03599880000,Jazz,Google Meet
Lahore,Lahore,31.44852504000,74.43264747000,Jazz,Google Meet
Islamabad,Wah Cantt,33.77154110000,72.75109210000,PTCL,Google Meet
Karachi,Karachi,24.97863540000,67.05558480000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,0.00000000000,0.00000000000,Jazz,Google Meet
Lahore,Nankana sahib,31.44915100000,73.71247900000,Jazz,Google Meet
Karachi,Karachi,24.93173050000,67.07008610000,Warid,Google Meet
Chiniot_Faisalabad,Bahawalpur,29.69016750000,72.66242090000,Zong,Microsoft Teams
Chiniot_Faisalabad,Okara,3054695339.00000000000,0.00000000000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Lahore,31.53776160000,74.33088640000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Sailkot,32.34726580000,74.71238540000,Telenor,Microsoft Teams
Lahore,Lahore,31.53133230000,74.31832220000,Zong,Google Meet
Chiniot_Faisalabad,Zahir pir,28.81306940000,70.52096770000,Telenor,Microsoft Teams
Islamabad,Wah Cantt,3085586312.00000000000,0.00000000000,Jazz,Zoom
Lahore,Lahore,31.51670350000,74.27344370000,Ufone,Google Meet
Chiniot_Faisalabad,kabirwala  district khanawal,3034400993.00000000000,0.00000000000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Lahore,31.42018410000,74.25057900000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.67106280000,72.99265960000,Jazz,Microsoft Teams
